Genero_Usuario,Idade_Usuario,Veiculo,Loja_Aluguel,Data_Aluguel,Hora_Aluguel,Loja_Devolucao,Data_Devolucao,Hora_Devolucao
M,42,11925,286,04/02/2020,13:24:50,22,04/02/2020,13:39:59
M,39,8755,6,04/02/2020,13:24:50,44,04/02/2020,13:36:16
M,18,7006,47,04/02/2020,13:24:59,171,04/02/2020,13:47:04
M,32,12168,58,04/02/2020,13:25:00,303,04/02/2020,13:39:21
M,69,8472,84,04/02/2020,13:25:04,153,04/02/2020,13:28:59
M,23,7334,465,04/02/2020,13:25:08,476,04/02/2020,13:37:21
M,27,7368,47,04/02/2020,13:25:10,47,04/02/2020,13:45:41
M,29,10555,52,04/02/2020,13:25:14,59,04/02/2020,13:52:43
M,27,12334,392,04/02/2020,13:25:16,373,04/02/2020,13:32:05
M,33,10197,43,04/02/2020,13:25:20,93,04/02/2020,13:33:27
M,25,10441,458,04/02/2020,13:25:21,144,04/02/2020,13:46:51
M,51,12044,338,04/02/2020,13:25:22,291,04/02/2020,13:36:15
M,58,15067,454,04/02/2020,13:25:23,190,04/02/2020,13:40:53
M,32,4105,322,04/02/2020,13:25:24,377,04/02/2020,13:33:31
M,30,8124,137,04/02/2020,13:25:26,119,04/02/2020,13:31:04
M,64,4147,73,04/02/2020,13:25:28,181,04/02/2020,13:31:11
M,45,10677,11,04/02/2020,13:25:29,140,04/02/2020,13:38:36
M,41,4303,126,04/02/2020,13:25:31,145,04/02/2020,13:45:11
M,25,12325,291,04/02/2020,13:25:32,138,04/02/2020,13:41:51
M,36,7252,124,04/02/2020,13:25:34,82,04/02/2020,13:36:25
M,36,6784,12,04/02/2020,13:25:37,238,04/02/2020,13:48:24
M,56,11444,82,04/02/2020,13:25:37,110,04/02/2020,14:07:53
M,18,10694,256,04/02/2020,13:25:42,41,04/02/2020,13:35:56
M,26,8989,21,04/02/2020,13:25:43,70,04/02/2020,13:36:09
M,21,10359,384,04/02/2020,13:25:45,447,04/02/2020,13:48:07
F,37,10802,15,04/02/2020,13:25:47,182,04/02/2020,13:39:49
M,55,8890,187,04/02/2020,13:25:53,212,04/02/2020,13:41:57
F,38,11785,280,04/02/2020,13:25:58,90,04/02/2020,13:58:16
M,41,12124,22,04/02/2020,13:26:02,46,04/02/2020,13:31:52
M,24,11279,86,04/02/2020,13:26:04,28,04/02/2020,13:34:31
F,26,10385,60,04/02/2020,13:26:13,64,04/02/2020,13:41:44
M,34,8109,21,04/02/2020,13:26:13,345,04/02/2020,13:53:03
M,27,7131,82,04/02/2020,13:26:14,16,04/02/2020,13:42:03
M,32,10984,231,04/02/2020,13:26:15,230,04/02/2020,13:30:13
M,29,4099,227,04/02/2020,13:26:15,28,04/02/2020,13:43:01
M,43,8747,185,04/02/2020,13:26:15,233,04/02/2020,13:44:00
F,31,12321,380,04/02/2020,13:26:17,180,04/02/2020,13:40:41
M,33,9532,10,04/02/2020,13:26:22,19,04/02/2020,13:33:30
M,34,9068,25,04/02/2020,13:26:22,129,04/02/2020,13:35:11
F,26,12313,267,04/02/2020,13:26:24,26,04/02/2020,13:33:17
M,44,10733,14,04/02/2020,13:26:25,27,04/02/2020,13:32:08
M,36,11860,415,04/02/2020,13:26:29,317,04/02/2020,13:39:40
M,53,7054,18,04/02/2020,13:26:31,18,04/02/2020,14:08:57
M,40,8327,10,04/02/2020,13:26:36,255,04/02/2020,13:33:10
M,44,9110,3,04/02/2020,13:26:37,18,04/02/2020,13:30:02
M,40,7220,103,04/02/2020,13:26:42,121,04/02/2020,13:37:22
M,49,9172,11,04/02/2020,13:26:44,124,04/02/2020,13:41:20
M,28,11660,117,04/02/2020,13:26:45,32,04/02/2020,13:35:43
M,24,7314,325,04/02/2020,13:26:46,390,04/02/2020,13:40:11
M,32,12249,299,04/02/2020,13:26:49,385,04/02/2020,13:52:04
M,59,4036,38,04/02/2020,13:26:50,36,04/02/2020,13:30:02
M,26,9471,242,04/02/2020,13:26:51,451,04/02/2020,13:33:34
M,49,6908,123,04/02/2020,13:26:55,82,04/02/2020,13:38:06
F,38,12460,145,04/02/2020,13:26:56,147,04/02/2020,13:43:14
M,28,8781,150,04/02/2020,13:26:58,115,04/02/2020,13:55:16
M,58,7663,146,04/02/2020,13:26:59,143,04/02/2020,14:28:14
F,26,9408,226,04/02/2020,13:27:00,201,04/02/2020,13:33:44
M,27,11293,194,04/02/2020,13:27:01,193,04/02/2020,13:33:24
M,53,10259,96,04/02/2020,13:27:06,90,04/02/2020,13:37:53
M,57,9222,115,04/02/2020,13:27:06,113,04/02/2020,13:31:26
M,17,8974,113,04/02/2020,13:27:07,30,04/02/2020,13:34:40
M,44,10330,78,04/02/2020,13:27:07,79,04/02/2020,13:29:35
M,28,12029,225,04/02/2020,13:27:14,476,04/02/2020,13:37:36
F,25,11668,226,04/02/2020,13:27:14,200,04/02/2020,13:34:40
M,42,8074,65,04/02/2020,13:27:14,290,04/02/2020,14:02:53
M,24,12524,224,04/02/2020,13:27:16,456,04/02/2020,13:40:07
F,36,8531,94,04/02/2020,13:27:20,163,04/02/2020,13:55:52
M,34,11477,194,04/02/2020,13:27:22,225,04/02/2020,13:32:59
M,28,10660,226,04/02/2020,13:27:27,201,04/02/2020,13:33:12
M,28,7158,142,04/02/2020,13:27:29,166,04/02/2020,13:43:26
M,29,9608,117,04/02/2020,13:27:30,150,04/02/2020,13:40:03
M,34,7826,276,04/02/2020,13:27:33,164,04/02/2020,13:33:27
F,36,10442,189,04/02/2020,13:27:34,186,04/02/2020,13:50:00
F,24,8007,164,04/02/2020,13:27:45,182,04/02/2020,13:48:07
M,45,7433,211,04/02/2020,13:27:54,233,04/02/2020,13:35:36
M,46,7217,48,04/02/2020,13:27:57,88,04/02/2020,13:36:38
M,56,7551,350,04/02/2020,13:28:03,404,04/02/2020,13:45:41
M,34,9119,47,04/02/2020,13:28:08,67,04/02/2020,13:34:34
M,31,10207,242,04/02/2020,13:28:11,221,04/02/2020,13:33:41
F,26,8300,77,04/02/2020,13:28:17,72,04/02/2020,13:30:27
M,73,8093,12,04/02/2020,13:28:23,25,04/02/2020,13:38:31
M,31,10055,145,04/02/2020,13:28:25,163,04/02/2020,13:37:13
M,36,6928,471,04/02/2020,13:28:27,274,04/02/2020,13:44:18
F,51,12247,98,04/02/2020,13:28:28,87,04/02/2020,13:44:08
M,30,11838,234,04/02/2020,13:28:29,217,04/02/2020,13:33:45
M,63,12159,258,04/02/2020,13:28:33,53,04/02/2020,13:30:35
M,47,11288,200,04/02/2020,13:28:38,243,04/02/2020,13:34:51
M,25,11159,284,04/02/2020,13:28:42,321,04/02/2020,13:51:33
F,32,4237,32,04/02/2020,13:28:42,116,04/02/2020,13:39:07
M,24,8034,37,04/02/2020,13:28:43,39,04/02/2020,13:33:00
M,33,8624,458,04/02/2020,13:28:43,253,04/02/2020,13:39:42
M,31,12452,188,04/02/2020,13:28:45,166,04/02/2020,13:36:52
F,22,10845,129,04/02/2020,13:28:46,49,04/02/2020,13:42:34
M,27,11982,44,04/02/2020,13:28:48,158,04/02/2020,13:46:40
F,30,15324,260,04/02/2020,13:28:51,160,04/02/2020,14:11:43
F,29,7876,266,04/02/2020,13:28:52,270,04/02/2020,13:35:25
M,57,10896,197,04/02/2020,13:29:03,199,04/02/2020,13:49:15
M,34,6770,30,04/02/2020,13:29:05,11,04/02/2020,13:34:32
F,25,10280,179,04/02/2020,13:29:08,1,04/02/2020,13:51:02
M,28,11363,144,04/02/2020,13:29:12,2,04/02/2020,13:44:47
M,28,9273,36,04/02/2020,13:29:16,47,04/02/2020,13:37:19
F,30,12050,123,04/02/2020,13:29:18,146,04/02/2020,13:44:15
M,41,11616,117,04/02/2020,13:29:23,110,04/02/2020,13:37:12
M,40,10400,143,04/02/2020,13:29:25,45,04/02/2020,13:42:03
M,48,9551,96,04/02/2020,13:29:27,106,04/02/2020,14:37:42
F,24,12238,182,04/02/2020,13:29:28,133,04/02/2020,13:48:39
M,41,4376,9,04/02/2020,13:29:29,40,04/02/2020,13:48:46
F,32,8245,329,04/02/2020,13:29:32,314,04/02/2020,13:35:54
M,25,4374,54,04/02/2020,13:29:32,303,04/02/2020,13:42:15
F,30,7298,62,04/02/2020,13:29:32,146,04/02/2020,13:35:41
M,64,9902,310,04/02/2020,13:29:33,310,04/02/2020,14:12:37
M,36,11652,80,04/02/2020,13:29:38,64,04/02/2020,13:32:59
M,29,8128,128,04/02/2020,13:29:39,152,04/02/2020,13:41:34
M,49,8418,64,04/02/2020,13:29:41,77,04/02/2020,13:42:31
F,29,9768,18,04/02/2020,13:29:43,14,04/02/2020,13:35:47
M,30,12250,364,04/02/2020,13:29:51,315,04/02/2020,13:38:06
M,26,11108,56,04/02/2020,13:29:52,32,04/02/2020,13:40:48
M,32,3871,116,04/02/2020,13:29:53,29,04/02/2020,13:36:40
F,68,12075,7,04/02/2020,13:29:55,1,04/02/2020,13:37:38
M,34,15240,360,04/02/2020,13:29:59,296,04/02/2020,13:42:39
M,62,8662,227,04/02/2020,13:30:01,214,04/02/2020,13:34:58
M,41,9055,420,04/02/2020,13:30:01,438,04/02/2020,13:35:27
M,30,9878,389,04/02/2020,13:30:03,415,04/02/2020,13:33:57
F,49,11451,158,04/02/2020,13:30:07,154,04/02/2020,13:39:27
F,30,9778,134,04/02/2020,13:30:10,128,04/02/2020,13:33:38
M,54,7802,76,04/02/2020,13:30:13,30,04/02/2020,14:18:45
M,34,7420,198,04/02/2020,13:30:14,220,04/02/2020,13:42:32
M,22,12527,42,04/02/2020,13:30:15,42,04/02/2020,13:49:04
M,30,7577,188,04/02/2020,13:30:16,77,04/02/2020,13:40:32
M,19,11420,6,04/02/2020,13:30:18,27,04/02/2020,13:34:17
F,42,12308,27,04/02/2020,13:30:22,254,04/02/2020,13:44:04
M,37,12019,64,04/02/2020,13:30:23,291,04/02/2020,13:44:54
M,35,10933,21,04/02/2020,13:30:23,18,04/02/2020,13:36:08
F,38,7723,295,04/02/2020,13:30:23,321,04/02/2020,13:40:59
F,29,7851,118,04/02/2020,13:30:28,412,04/02/2020,13:59:58
M,44,4369,9,04/02/2020,13:30:29,111,04/02/2020,14:06:45
M,46,8676,197,04/02/2020,13:30:32,390,04/02/2020,14:09:07
F,30,7428,19,04/02/2020,13:30:32,4,04/02/2020,13:39:28
M,29,11797,24,04/02/2020,13:30:37,308,04/02/2020,13:54:16
M,51,7460,201,04/02/2020,13:30:37,217,04/02/2020,13:46:57
M,21,4194,220,04/02/2020,13:30:44,223,04/02/2020,13:40:41
M,47,8534,74,04/02/2020,13:30:45,423,04/02/2020,13:53:25
M,37,8706,249,04/02/2020,13:30:47,204,04/02/2020,13:44:08
M,25,9006,78,04/02/2020,13:30:48,83,04/02/2020,14:13:15
M,52,8954,123,04/02/2020,13:30:48,137,04/02/2020,13:38:30
M,33,9542,157,04/02/2020,13:30:50,4,04/02/2020,13:47:25
F,20,10245,72,04/02/2020,13:30:53,164,04/02/2020,13:39:04
M,41,7730,149,04/02/2020,13:30:55,143,04/02/2020,13:33:08
M,69,8818,416,04/02/2020,13:30:56,372,04/02/2020,13:42:19
F,24,11144,122,04/02/2020,13:31:00,267,04/02/2020,13:48:57
M,36,9045,128,04/02/2020,13:31:00,5,04/02/2020,13:39:09
M,43,12008,307,04/02/2020,13:31:03,325,04/02/2020,13:40:50
M,32,11417,11,04/02/2020,13:31:04,62,04/02/2020,13:46:16
F,50,7793,107,04/02/2020,13:31:06,132,04/02/2020,13:36:24
M,29,10749,59,04/02/2020,13:31:08,131,04/02/2020,13:39:10
M,48,10417,32,04/02/2020,13:31:09,9,04/02/2020,13:35:37
M,20,11333,208,04/02/2020,13:31:11,206,04/02/2020,13:37:35
F,25,12367,52,04/02/2020,13:31:13,112,04/02/2020,14:09:10
M,35,10305,121,04/02/2020,13:31:15,106,04/02/2020,13:46:13
M,25,10062,351,04/02/2020,13:31:15,292,04/02/2020,13:45:54
F,46,7938,104,04/02/2020,13:31:20,137,04/02/2020,13:46:20
M,47,2614,87,04/02/2020,13:31:21,295,04/02/2020,13:57:29
M,52,1655,185,04/02/2020,13:31:25,166,04/02/2020,13:36:47
M,42,11818,20,04/02/2020,13:31:26,7,04/02/2020,13:47:15
M,58,8920,153,04/02/2020,13:31:26,69,04/02/2020,13:35:33
M,75,9488,192,04/02/2020,13:31:26,453,04/02/2020,13:49:24
M,49,12030,453,04/02/2020,13:31:33,238,04/02/2020,13:43:34
M,38,1427,158,04/02/2020,13:31:35,145,04/02/2020,13:36:24
M,27,11261,208,04/02/2020,13:31:40,248,04/02/2020,13:38:23
M,27,3023,123,04/02/2020,13:31:41,7,04/02/2020,13:44:42
M,34,3312,455,04/02/2020,13:31:41,193,04/02/2020,13:43:32
M,34,2739,233,04/02/2020,13:31:44,173,04/02/2020,14:05:17
M,25,10876,86,04/02/2020,13:31:45,455,04/02/2020,13:54:13
F,21,8339,349,04/02/2020,13:31:46,49,04/02/2020,13:49:10
M,27,12202,217,04/02/2020,13:31:47,197,04/02/2020,13:46:35
F,30,7035,24,04/02/2020,13:31:52,255,04/02/2020,13:43:47
M,25,11092,34,04/02/2020,13:31:52,72,04/02/2020,13:50:26
F,30,11043,281,04/02/2020,13:31:55,136,04/02/2020,13:46:10
M,45,11879,29,04/02/2020,13:31:58,10,04/02/2020,13:36:09
M,23,11124,364,04/02/2020,13:31:59,346,04/02/2020,13:37:02
M,47,7265,381,04/02/2020,13:32:00,278,04/02/2020,13:47:17
F,33,6856,128,04/02/2020,13:32:00,148,04/02/2020,13:39:39
F,31,9086,40,04/02/2020,13:32:04,36,04/02/2020,13:42:19
M,33,11997,78,04/02/2020,13:32:09,45,04/02/2020,13:42:06
M,26,8454,475,04/02/2020,13:32:09,237,04/02/2020,13:48:32
F,41,11194,140,04/02/2020,13:32:09,148,04/02/2020,13:37:29
M,45,10578,14,04/02/2020,13:32:10,46,04/02/2020,13:38:07
M,33,10728,4,04/02/2020,13:32:12,11,04/02/2020,13:40:52
M,47,11799,45,04/02/2020,13:32:15,74,04/02/2020,13:37:41
M,25,10940,475,04/02/2020,13:32:20,237,04/02/2020,13:48:33
F,31,8016,4,04/02/2020,13:32:23,267,04/02/2020,13:55:14
F,31,11667,28,04/02/2020,13:32:26,212,04/02/2020,13:45:37
M,37,11769,51,04/02/2020,13:32:27,76,04/02/2020,13:38:50
M,36,4378,148,04/02/2020,13:32:30,128,04/02/2020,13:39:03
M,46,9635,27,04/02/2020,13:32:34,141,04/02/2020,13:49:43
M,28,9140,209,04/02/2020,13:32:36,180,04/02/2020,14:03:12
M,44,12116,235,04/02/2020,13:32:36,242,04/02/2020,13:41:33
M,44,15177,108,04/02/2020,13:32:36,260,04/02/2020,13:38:10
F,43,11933,216,04/02/2020,13:32:39,208,04/02/2020,13:37:23
M,26,10825,204,04/02/2020,13:32:44,217,04/02/2020,13:38:11
M,47,10348,124,04/02/2020,13:32:46,82,04/02/2020,13:46:15
M,33,8649,93,04/02/2020,13:32:48,6,04/02/2020,13:51:59
F,34,8279,63,04/02/2020,13:32:50,84,04/02/2020,13:38:04
M,25,8361,340,04/02/2020,13:32:54,315,04/02/2020,13:41:20
M,52,11153,447,04/02/2020,13:32:56,70,04/02/2020,13:39:09
M,34,11425,41,04/02/2020,13:33:00,89,04/02/2020,13:41:21
M,32,6801,248,04/02/2020,13:33:00,29,04/02/2020,13:50:52
F,29,11163,72,04/02/2020,13:33:01,49,04/02/2020,13:38:16
M,47,6973,461,04/02/2020,13:33:03,64,04/02/2020,14:01:35
M,45,15297,175,04/02/2020,13:33:06,391,04/02/2020,13:48:40
F,48,7361,251,04/02/2020,13:33:14,118,04/02/2020,13:50:14
M,28,10445,394,04/02/2020,13:33:17,302,04/02/2020,13:49:03
F,46,10161,230,04/02/2020,13:33:24,197,04/02/2020,13:41:23
M,49,7528,145,04/02/2020,13:33:26,126,04/02/2020,13:40:26
F,34,11937,426,04/02/2020,13:33:30,436,04/02/2020,13:44:27
M,38,8593,174,04/02/2020,13:33:31,141,04/02/2020,13:53:03
M,27,10097,254,04/02/2020,13:33:33,15,04/02/2020,13:48:18
M,29,7620,278,04/02/2020,13:33:34,187,04/02/2020,13:57:28
M,41,4291,208,04/02/2020,13:33:35,206,04/02/2020,13:40:28
M,18,10965,149,04/02/2020,13:33:35,137,04/02/2020,13:38:28
M,20,4320,49,04/02/2020,13:33:36,64,04/02/2020,13:40:30
M,33,7166,258,04/02/2020,13:33:38,223,04/02/2020,13:49:53
M,46,3923,123,04/02/2020,13:33:42,124,04/02/2020,13:36:11
M,25,7700,186,04/02/2020,13:33:44,177,04/02/2020,13:38:34
F,28,10599,174,04/02/2020,13:33:45,132,04/02/2020,13:53:43
M,47,9790,32,04/02/2020,13:33:47,194,04/02/2020,13:40:36
F,31,9953,207,04/02/2020,13:33:48,206,04/02/2020,13:44:13
F,34,15107,260,04/02/2020,13:33:51,257,04/02/2020,13:43:56
F,42,8491,206,04/02/2020,13:33:51,1,04/02/2020,14:05:39
M,25,9352,22,04/02/2020,13:33:53,181,04/02/2020,13:45:16
F,31,12499,470,04/02/2020,13:33:54,207,04/02/2020,13:42:44
F,65,11861,364,04/02/2020,13:33:54,166,04/02/2020,14:05:57
M,68,11664,92,04/02/2020,13:33:57,87,04/02/2020,13:43:17
F,22,7673,347,04/02/2020,13:33:57,356,04/02/2020,13:42:50
M,44,11624,71,04/02/2020,13:33:57,183,04/02/2020,13:56:45
M,37,10885,1,04/02/2020,13:33:57,86,04/02/2020,13:38:59
M,59,11213,389,04/02/2020,13:34:00,402,04/02/2020,13:44:35
M,31,4217,47,04/02/2020,13:34:08,18,04/02/2020,13:44:33
M,65,7371,234,04/02/2020,13:34:17,471,04/02/2020,13:48:19
M,22,12158,204,04/02/2020,13:34:23,455,04/02/2020,14:02:11
M,40,12517,115,04/02/2020,13:34:26,133,04/02/2020,13:41:31
F,28,10237,163,04/02/2020,13:34:34,279,04/02/2020,13:42:44
F,22,7082,25,04/02/2020,13:34:39,164,04/02/2020,13:53:31
M,35,8984,284,04/02/2020,13:34:42,384,04/02/2020,13:54:26
M,29,7602,143,04/02/2020,13:34:45,149,04/02/2020,13:43:35
M,21,4384,242,04/02/2020,13:34:47,466,04/02/2020,13:41:07
M,35,8480,154,04/02/2020,13:34:52,64,04/02/2020,13:39:21
M,32,9498,47,04/02/2020,13:34:52,73,04/02/2020,13:47:12
M,23,11999,177,04/02/2020,13:34:57,60,04/02/2020,13:39:14
M,44,12529,251,04/02/2020,13:34:58,232,04/02/2020,13:40:02
F,37,7850,225,04/02/2020,13:35:01,455,04/02/2020,13:56:22
M,33,7101,6,04/02/2020,13:35:03,255,04/02/2020,13:41:49
F,26,12060,356,04/02/2020,13:35:04,134,04/02/2020,14:06:03
M,30,9232,430,04/02/2020,13:35:05,431,04/02/2020,13:48:24
M,47,10592,236,04/02/2020,13:35:06,242,04/02/2020,13:41:34
F,28,1447,146,04/02/2020,13:35:12,167,04/02/2020,13:51:09
F,29,12420,44,04/02/2020,13:35:24,137,04/02/2020,13:47:48
M,57,2838,115,04/02/2020,13:35:24,119,04/02/2020,13:39:25
M,47,15160,222,04/02/2020,13:35:26,241,04/02/2020,13:47:21
M,50,9688,38,04/02/2020,13:35:27,142,04/02/2020,13:42:08
M,30,8626,299,04/02/2020,13:35:29,318,04/02/2020,13:39:11
M,39,9433,448,04/02/2020,13:35:34,124,04/02/2020,13:44:44
M,37,6930,474,04/02/2020,13:35:35,1,04/02/2020,13:44:20
F,18,7932,47,04/02/2020,13:35:39,122,04/02/2020,13:54:03
M,29,12073,74,04/02/2020,13:35:41,187,04/02/2020,13:46:26
M,36,4202,447,04/02/2020,13:35:50,12,04/02/2020,13:50:30
M,30,7134,309,04/02/2020,13:35:57,287,04/02/2020,13:42:18
M,42,9088,32,04/02/2020,13:35:58,217,04/02/2020,13:47:13
M,19,8707,376,04/02/2020,13:35:59,428,04/02/2020,13:45:22
M,30,9985,30,04/02/2020,13:36:02,78,04/02/2020,13:48:41
M,30,10021,182,04/02/2020,13:36:04,258,04/02/2020,13:46:05
M,20,11527,38,04/02/2020,13:36:07,125,04/02/2020,13:45:36
F,35,6972,44,04/02/2020,13:36:07,265,04/02/2020,14:02:11
M,27,9412,24,04/02/2020,13:36:09,90,04/02/2020,13:55:46
M,32,8391,309,04/02/2020,13:36:09,287,04/02/2020,13:43:01
M,26,10788,91,04/02/2020,13:36:15,93,04/02/2020,13:38:43
M,34,8654,14,04/02/2020,13:36:15,119,04/02/2020,13:46:58
M,30,4347,21,04/02/2020,13:36:16,31,04/02/2020,13:44:10
M,46,9546,5,04/02/2020,13:36:17,121,04/02/2020,13:53:38
M,38,7547,121,04/02/2020,13:36:17,115,04/02/2020,13:41:40
M,34,10344,235,04/02/2020,13:36:20,207,04/02/2020,13:49:41
M,22,9206,248,04/02/2020,13:36:26,46,04/02/2020,13:44:48
M,30,11063,309,04/02/2020,13:36:33,287,04/02/2020,13:42:23
F,37,9196,252,04/02/2020,13:36:35,60,04/02/2020,13:46:18
M,36,12018,87,04/02/2020,13:36:41,105,04/02/2020,13:47:06
F,38,8582,393,04/02/2020,13:36:44,317,04/02/2020,13:52:36
F,26,7453,209,04/02/2020,13:36:45,208,04/02/2020,13:47:58
F,33,6833,23,04/02/2020,13:36:45,31,04/02/2020,13:43:51
M,26,10979,343,04/02/2020,13:36:47,182,04/02/2020,13:46:57
M,39,9101,478,04/02/2020,13:36:50,476,04/02/2020,13:43:00
M,31,11629,1,04/02/2020,13:36:52,183,04/02/2020,13:41:11
M,44,4178,393,04/02/2020,13:36:58,317,04/02/2020,13:52:21
M,37,9893,478,04/02/2020,13:37:02,476,04/02/2020,13:43:12
M,18,6922,250,04/02/2020,13:37:03,249,04/02/2020,13:53:34
M,22,9685,302,04/02/2020,13:37:03,316,04/02/2020,13:39:52
F,50,7324,130,04/02/2020,13:37:06,129,04/02/2020,13:41:24
M,37,10053,111,04/02/2020,13:37:07,18,04/02/2020,13:42:33
M,34,10447,475,04/02/2020,13:37:07,458,04/02/2020,14:03:34
M,58,8751,136,04/02/2020,13:37:07,135,04/02/2020,13:44:17
M,47,10649,27,04/02/2020,13:37:09,1,04/02/2020,13:42:44
M,19,6946,129,04/02/2020,13:37:09,142,04/02/2020,13:49:34
F,27,12183,6,04/02/2020,13:37:10,41,04/02/2020,13:48:07
M,25,11695,47,04/02/2020,13:37:14,24,04/02/2020,13:42:53
M,61,8671,149,04/02/2020,13:37:17,123,04/02/2020,13:46:03
M,39,11072,359,04/02/2020,13:37:20,302,04/02/2020,13:50:00
M,48,7224,210,04/02/2020,13:37:22,215,04/02/2020,13:41:35
M,56,8365,212,04/02/2020,13:37:31,476,04/02/2020,13:46:07
M,36,9906,15,04/02/2020,13:37:31,40,04/02/2020,13:46:49
M,24,9862,384,04/02/2020,13:37:31,136,04/02/2020,14:03:38
M,33,10850,440,04/02/2020,13:37:31,431,04/02/2020,13:43:36
F,27,8238,64,04/02/2020,13:37:41,50,04/02/2020,13:41:41
M,42,9237,325,04/02/2020,13:37:45,279,04/02/2020,13:43:57
M,29,9007,19,04/02/2020,13:37:49,83,04/02/2020,13:56:33
M,42,11975,52,04/02/2020,13:37:50,142,04/02/2020,13:51:50
M,23,10100,60,04/02/2020,13:37:54,60,04/02/2020,13:46:54
M,18,11851,41,04/02/2020,13:37:59,92,04/02/2020,13:57:34
M,30,8229,19,04/02/2020,13:37:59,149,04/02/2020,13:51:16
F,26,4263,242,04/02/2020,13:38:00,210,04/02/2020,13:45:24
M,51,8931,245,04/02/2020,13:38:00,475,04/02/2020,13:43:40
M,39,8514,121,04/02/2020,13:38:07,114,04/02/2020,13:47:31
F,27,6759,187,04/02/2020,13:38:08,195,04/02/2020,13:56:42
F,41,10723,1,04/02/2020,13:38:11,18,04/02/2020,13:43:07
F,34,12331,207,04/02/2020,13:38:11,245,04/02/2020,13:47:23
M,38,9240,256,04/02/2020,13:38:14,31,04/02/2020,13:43:44
M,35,6795,47,04/02/2020,13:38:15,45,04/02/2020,13:46:20
M,28,9060,182,04/02/2020,13:38:18,74,04/02/2020,13:43:35
F,23,10634,365,04/02/2020,13:38:20,331,04/02/2020,13:46:25
F,39,10539,352,04/02/2020,13:38:25,306,04/02/2020,13:47:32
F,29,7791,90,04/02/2020,13:38:30,92,04/02/2020,13:52:23
M,29,6794,72,04/02/2020,13:38:31,145,04/02/2020,13:48:00
M,42,7277,18,04/02/2020,13:38:33,252,04/02/2020,13:48:35
M,19,11893,417,04/02/2020,13:38:43,49,04/02/2020,13:57:48
F,28,12199,149,04/02/2020,13:38:43,142,04/02/2020,13:47:23
M,25,10609,29,04/02/2020,13:38:46,270,04/02/2020,13:42:01
F,44,7313,107,04/02/2020,13:38:47,12,04/02/2020,13:47:35
F,37,12209,93,04/02/2020,13:38:48,262,04/02/2020,14:10:06
M,29,10746,142,04/02/2020,13:38:48,149,04/02/2020,13:54:23
M,26,6892,103,04/02/2020,13:38:52,15,04/02/2020,13:49:46
M,49,8927,164,04/02/2020,13:39:00,154,04/02/2020,13:43:17
M,39,11372,473,04/02/2020,13:39:00,24,04/02/2020,13:52:48
M,41,9870,107,04/02/2020,13:39:01,106,04/02/2020,13:51:39
M,57,7025,38,04/02/2020,13:39:08,252,04/02/2020,13:46:18
M,22,12101,372,04/02/2020,13:39:10,301,04/02/2020,13:48:24
M,51,8050,274,04/02/2020,13:39:10,194,04/02/2020,13:57:34
M,50,7952,217,04/02/2020,13:39:11,8,04/02/2020,14:01:43
F,47,7618,147,04/02/2020,13:39:12,114,04/02/2020,13:51:47
M,28,12305,138,04/02/2020,13:39:12,120,04/02/2020,13:58:17
M,39,10531,72,04/02/2020,13:39:13,173,04/02/2020,13:46:40
F,60,8369,316,04/02/2020,13:39:14,281,04/02/2020,14:00:04
M,22,9033,35,04/02/2020,13:39:23,84,04/02/2020,13:53:19
F,31,7826,164,04/02/2020,13:39:26,165,04/02/2020,13:42:57
M,41,11906,29,04/02/2020,13:39:27,96,04/02/2020,13:46:58
M,28,10972,450,04/02/2020,13:39:28,65,04/02/2020,13:49:53
M,53,3962,172,04/02/2020,13:39:30,61,04/02/2020,13:55:05
F,23,9036,78,04/02/2020,13:39:30,68,04/02/2020,13:42:37
M,29,4195,39,04/02/2020,13:39:30,150,04/02/2020,13:45:20
M,36,9138,64,04/02/2020,13:39:37,80,04/02/2020,13:43:54
M,27,1568,120,04/02/2020,13:39:38,80,04/02/2020,13:55:23
M,21,8143,111,04/02/2020,13:39:42,15,04/02/2020,13:49:06
M,30,8100,475,04/02/2020,13:39:44,198,04/02/2020,13:56:02
M,69,10346,49,04/02/2020,13:39:44,57,04/02/2020,13:42:21
M,21,11197,177,04/02/2020,13:39:47,6,04/02/2020,13:58:29
M,26,7864,1,04/02/2020,13:39:48,52,04/02/2020,13:54:53
F,49,7476,468,04/02/2020,13:39:49,24,04/02/2020,13:53:54
F,21,10213,126,04/02/2020,13:39:49,134,04/02/2020,13:44:27
M,40,9596,134,04/02/2020,13:39:52,122,04/02/2020,13:54:49
M,27,11578,107,04/02/2020,13:39:55,86,04/02/2020,13:50:28
M,47,12340,352,04/02/2020,13:39:55,308,04/02/2020,13:51:47
M,35,10391,1,04/02/2020,13:40:00,52,04/02/2020,13:55:03
F,42,8833,14,04/02/2020,13:40:00,126,04/02/2020,13:51:04
M,29,12333,413,04/02/2020,13:40:06,436,04/02/2020,13:45:46
M,18,7400,378,04/02/2020,13:40:06,390,04/02/2020,13:49:54
M,29,9544,107,04/02/2020,13:40:07,86,04/02/2020,13:50:21
M,52,10619,72,04/02/2020,13:40:11,331,04/02/2020,13:57:12
F,31,9190,100,04/02/2020,13:40:13,140,04/02/2020,14:01:50
F,28,7282,236,04/02/2020,13:40:15,251,04/02/2020,13:56:05
